('mt!', [[43, 37, 6, 12], [31, 68]])
('hTr', [[20, 53, 0, 26], [33, 66]])
('darg', [[15, 57, 10, 15], [36, 64]])
('bazH', [[16, 33, 0, 50], [13, 86]])
('tbSH', [[0, 100, 0, 0], [16, 83]])
('tk_y', [[26, 46, 26, 0], [20, 80]])
('wgHy', [[50, 21, 28, 0], [18, 81]])
('zary', [[21, 63, 15, 0], [28, 71]])
('mty', [[14, 52, 28, 4], [24, 76]])
('zarw', [[0, 0, 0, 100], [40, 60]])
('ts_!', [[20, 50, 10, 20], [26, 73]])
('kab_y', [[10, 14, 61, 14], [0, 100]])
('kab_w', [[0, 8, 0, 91], [0, 100]])
('layy', [[8, 25, 58, 8], [0, 100]])
('kf_y', [[21, 43, 30, 4], [20, 80]])
('Cr_H', [[20, 60, 6, 13], [31, 68]])
('gwb!', [[40, 0, 0, 60], [36, 63]])
('nny', [[18, 44, 37, 0], [8, 91]])
('nnw', [[14, 7, 28, 50], [7, 92]])
('nnt', [[0, 43, 56, 0], [0, 100]])
('nns', [[9, 54, 36, 0], [9, 90]])
('xkl', [[26, 20, 0, 53], [5, 94]])
('sgW_g', [[18, 51, 3, 25], [22, 77]])
('qn_!', [[43, 12, 31, 12], [37, 62]])
('zany', [[31, 53, 9, 6], [24, 75]])
('nb`y', [[56, 8, 34, 0], [16, 83]])
('mkkWr', [[50, 40, 10, 0], [50, 50]])
('Cr_t', [[14, 50, 28, 7], [14, 85]])
('lm_y', [[21, 35, 35, 7], [0, 100]])
('Cr_q', [[36, 9, 18, 36], [7, 92]])
('gwbz', [[73, 0, 13, 13], [13, 86]])
('fT_T', [[27, 22, 5, 44], [15, 85]])
('kf_!', [[42, 20, 10, 26], [34, 65]])
('mwll', [[0, 84, 15, 0], [53, 46]])
('mslw', [[5, 52, 10, 31], [15, 84]])
('fsh', [[27, 27, 0, 45], [23, 76]])
('msly', [[12, 62, 25, 0], [9, 90]])
('sa!n', [[12, 37, 25, 25], [40, 59]])
('msll', [[0, 68, 32, 0], [18, 81]])
('msln', [[10, 40, 40, 10], [9, 90]])
('Sgb', [[7, 69, 3, 19], [33, 66]])
('nqWt', [[22, 59, 4, 13], [28, 72]])
('bdly', [[0, 66, 33, 0], [0, 100]])
('`d_y', [[27, 20, 37, 13], [15, 84]])
('CbT', [[50, 24, 0, 24], [42, 57]])
('CngW`', [[26, 53, 6, 13], [26, 73]])
('kb_!', [[0, 0, 7, 92], [0, 100]])
('`d_w', [[0, 0, 20, 80], [10, 90]])
('llw', [[66, 27, 6, 0], [60, 39]])
('`f_n', [[26, 26, 0, 47], [15, 84]])
('llk', [[35, 20, 30, 15], [35, 65]])
('`d_n', [[0, 27, 54, 18], [8, 91]])
('gz!w', [[0, 60, 10, 30], [20, 80]])
('gz!y', [[83, 8, 8, 0], [37, 62]])
('`j_b', [[45, 5, 11, 37], [11, 88]])
('ks_y', [[6, 53, 40, 0], [15, 84]])
('ks_t', [[13, 66, 4, 15], [42, 57]])
('ks_r', [[47, 11, 15, 25], [31, 68]])
('zan_w', [[0, 0, 0, 100], [18, 81]])
('zan_t', [[0, 20, 80, 0], [20, 80]])
('bqq', [[52, 31, 10, 5], [26, 73]])
('ks_b', [[38, 19, 14, 28], [33, 66]])
('zan_y', [[31, 53, 9, 6], [24, 75]])
('bqy', [[16, 50, 33, 0], [25, 75]])
('xm_t', [[24, 40, 8, 28], [16, 84]])
('!yk', [[52, 12, 12, 24], [3, 96]])
('kb_d', [[32, 12, 30, 24], [24, 75]])
('xm_w', [[8, 50, 8, 33], [64, 35]])
('tl_m', [[27, 36, 9, 27], [40, 59]])
('tr_r', [[57, 4, 14, 23], [38, 61]])
('xm_y', [[75, 0, 8, 16], [28, 71]])
('tr_k', [[23, 70, 0, 5], [35, 64]])
('kb_w', [[0, 6, 12, 81], [6, 93]])
('kb_r', [[9, 72, 18, 0], [25, 75]])
('xm_m', [[21, 26, 0, 52], [12, 87]])
('`dmy', [[0, 92, 7, 0], [76, 23]])
('kb_y', [[10, 17, 55, 17], [2, 97]])
('dkW_n', [[47, 30, 9, 13], [50, 49]])
('bar_k', [[30, 35, 15, 20], [17, 82]])
('nbry', [[10, 63, 26, 0], [32, 67]])
('tn_y', [[12, 62, 25, 0], [36, 63]])
('nbrr', [[0, 85, 14, 0], [21, 78]])
('tn_t', [[0, 77, 22, 0], [22, 77]])
('nbrw', [[7, 21, 7, 64], [60, 40]])
('bhly', [[46, 38, 0, 15], [29, 70]])
('jhr', [[26, 53, 6, 13], [15, 85]])
('malt', [[66, 0, 33, 0], [0, 100]])
('mWgWs', [[50, 7, 14, 28], [7, 92]])
('wldy', [[23, 47, 28, 0], [18, 81]])
('kl!y', [[60, 10, 30, 0], [37, 62]])
('zrw', [[19, 34, 7, 38], [25, 74]])
('zrr', [[7, 76, 15, 0], [46, 53]])
('zry', [[16, 50, 23, 10], [28, 71]])
('zrg', [[22, 56, 2, 18], [34, 65]])
('zrf', [[33, 23, 0, 42], [19, 80]])
('bSHw', [[0, 92, 0, 7], [57, 42]])
('zr`', [[20, 30, 0, 50], [20, 80]])
('bSHy', [[37, 55, 6, 0], [28, 71]])
('kst', [[50, 30, 5, 12], [45, 54]])
('rhww', [[0, 91, 8, 0], [25, 75]])
('`b_T', [[0, 14, 14, 71], [7, 92]])
('!ym', [[18, 43, 31, 6], [37, 62]])
('!yl', [[23, 4, 33, 38], [5, 95]])
('!yn', [[45, 0, 25, 30], [0, 100]])
('n!d', [[13, 68, 4, 13], [34, 65]])
('!yd', [[21, 3, 53, 21], [3, 96]])
('`b_d', [[35, 5, 47, 11], [23, 76]])
('!yb', [[36, 0, 36, 27], [0, 100]])
('gWaHf', [[36, 45, 0, 18], [36, 63]])
('n!w', [[0, 25, 16, 58], [8, 91]])
('`b_y', [[0, 58, 41, 0], [16, 83]])
('!yz', [[53, 0, 46, 0], [0, 100]])
('Hby', [[17, 60, 17, 3], [16, 83]])
('!yw', [[16, 13, 63, 5], [6, 93]])
('n!y', [[35, 29, 11, 23], [5, 94]])
('`b_s', [[13, 6, 33, 46], [6, 93]])
('mnbr', [[0, 16, 83, 0], [14, 85]])
('!ys', [[20, 0, 70, 10], [0, 100]])
('!yr', [[18, 0, 50, 31], [0, 100]])
('`sl', [[35, 45, 2, 16], [32, 67]])
('mk!l', [[0, 100, 0, 0], [76, 23]])
('d!l', [[66, 33, 0, 0], [25, 75]])
('msT', [[47, 15, 0, 37], [50, 50]])
('far_q', [[53, 15, 0, 30], [35, 64]])
('far_m', [[50, 25, 0, 25], [31, 68]])
('d!w', [[0, 20, 0, 80], [0, 100]])
('HdHd', [[7, 7, 84, 0], [0, 100]])
('msH', [[12, 29, 16, 41], [7, 92]])
('bb_y', [[7, 92, 0, 0], [3, 96]])
('d!y', [[31, 27, 0, 40], [20, 79]])
('ms_H', [[5, 45, 15, 35], [10, 90]])
('ql_y', [[14, 57, 28, 0], [21, 78]])
('msy', [[43, 27, 13, 16], [16, 83]])
('msw', [[5, 5, 0, 88], [17, 82]])
('Hgy', [[46, 13, 26, 13], [46, 53]])
('mss', [[0, 66, 25, 8], [0, 100]])
('tnbh', [[16, 33, 5, 44], [44, 56]])
('msn', [[18, 36, 0, 45], [25, 75]])
('tr!s', [[40, 10, 0, 50], [0, 100]])
('Tb_s', [[20, 33, 13, 33], [13, 86]])
('Tb_r', [[10, 40, 15, 35], [15, 85]])
('tnbb', [[0, 100, 0, 0], [0, 100]])
('tr!y', [[18, 81, 0, 0], [6, 93]])
('Tq_m', [[43, 10, 20, 26], [33, 66]])
('Tq_n', [[15, 57, 10, 15], [21, 78]])
('`mm', [[28, 62, 1, 7], [47, 52]])
('lHm', [[35, 50, 0, 14], [31, 68]])
('ksb', [[43, 40, 0, 16], [24, 75]])
('Tq_`', [[9, 66, 9, 14], [19, 80]])
('Tw_q', [[41, 16, 16, 25], [8, 91]])
('`mt', [[34, 10, 0, 55], [10, 90]])
('flH', [[13, 46, 0, 40], [18, 81]])
('`mw', [[7, 64, 0, 28], [64, 35]])
('Tq_y', [[6, 75, 12, 6], [21, 78]])
('`my', [[55, 25, 15, 5], [39, 60]])
('Tq_s', [[50, 15, 3, 30], [53, 46]])
('tfrq', [[40, 20, 0, 40], [27, 72]])
('gsgy', [[8, 83, 8, 0], [25, 75]])
('Hly', [[42, 23, 6, 26], [30, 69]])
('gsgs', [[28, 54, 5, 11], [34, 65]])
('fls', [[38, 15, 0, 46], [38, 61]])
('Hlq', [[31, 56, 6, 6], [38, 61]])
('ngy', [[25, 66, 4, 4], [38, 61]])
('Tm_q', [[40, 20, 0, 40], [36, 63]])
('Hll', [[57, 33, 3, 6], [30, 69]])
('Hlk', [[36, 33, 0, 30], [57, 42]])
('`mS', [[48, 13, 2, 35], [23, 76]])
('Tm_y', [[40, 4, 45, 9], [19, 80]])
('nw_r', [[14, 35, 28, 21], [6, 93]])
('wTwT', [[0, 90, 0, 9], [42, 57]])
('tfrm', [[20, 50, 0, 30], [25, 75]])
('fwss', [[0, 100, 0, 0], [25, 75]])
('kyn', [[40, 12, 24, 22], [26, 73]])
('kym', [[50, 0, 41, 8], [17, 82]])
('kyl', [[13, 30, 56, 0], [22, 77]])
('zay_d', [[33, 52, 13, 0], [28, 71]])
('fwsy', [[0, 100, 0, 0], [26, 73]])
('kyf', [[53, 23, 15, 7], [42, 57]])
('tazm', [[70, 0, 5, 23], [40, 60]])
('tgbr', [[26, 56, 5, 12], [34, 65]])
('kyy', [[12, 15, 71, 0], [8, 91]])
('gzy', [[50, 25, 20, 5], [15, 85]])
('kyw', [[14, 35, 50, 0], [13, 86]])
('kyt', [[64, 23, 5, 5], [17, 82]])
('nyy', [[22, 22, 50, 4], [6, 93]])
('nn_y', [[8, 33, 58, 0], [15, 84]])
('Sfy', [[38, 61, 0, 0], [58, 41]])
('rayy', [[16, 50, 16, 16], [50, 50]])
('nyw', [[3, 42, 50, 3], [2, 97]])
('nyt', [[25, 48, 22, 3], [26, 73]])
('Tj_!', [[36, 27, 0, 36], [63, 36]])
('bgs', [[45, 33, 6, 15], [40, 59]])
('Sff', [[32, 32, 4, 30], [27, 72]])
('Sf`', [[30, 20, 10, 40], [25, 75]])
('snf', [[35, 38, 0, 26], [45, 54]])
('snd', [[46, 7, 15, 30], [26, 73]])
('nb_r', [[39, 47, 13, 0], [52, 47]])
('kHsy', [[15, 84, 0, 0], [30, 69]])
('nb_y', [[20, 50, 29, 0], [25, 75]])
('ky!', [[36, 54, 0, 9], [33, 66]])
('Tyn', [[60, 20, 20, 0], [6, 93]])
('nb_`', [[40, 8, 24, 27], [15, 84]])
('snq', [[33, 33, 0, 33], [33, 66]])
('tml!', [[10, 90, 0, 0], [9, 90]])
('nb_l', [[25, 75, 0, 0], [0, 100]])
('sny', [[23, 30, 38, 7], [7, 92]])
('katy', [[27, 36, 36, 0], [16, 83]])
('ghs', [[32, 54, 0, 12], [46, 53]])
('zlwy', [[100, 0, 0, 0], [45, 54]])
('rt`y', [[66, 16, 16, 0], [58, 41]])
('b`y', [[15, 65, 10, 10], [24, 76]])
('znw', [[0, 0, 8, 91], [16, 83]])
('zny', [[39, 50, 6, 4], [25, 74]])
('Tlmy', [[54, 0, 45, 0], [40, 60]])
('`m_m', [[41, 35, 6, 16], [45, 54]])
('tty', [[29, 33, 37, 0], [13, 86]])
('magW_t', [[13, 66, 10, 10], [31, 68]])
('SggWr', [[0, 0, 100, 0], [0, 100]])
('fnjr', [[61, 38, 0, 0], [61, 38]])
('nbsk', [[0, 10, 80, 10], [0, 100]])
('kx_H', [[23, 46, 7, 23], [33, 66]])
('`m_y', [[64, 0, 35, 0], [28, 71]])
('nbss', [[0, 16, 83, 0], [0, 100]])
('`m_t', [[29, 14, 8, 47], [8, 91]])
('`m_w', [[10, 30, 20, 40], [80, 20]])
('nbsy', [[35, 5, 55, 5], [9, 90]])
('ssg', [[0, 54, 45, 0], [38, 61]])
('`m_r', [[21, 28, 14, 35], [21, 78]])
('kz_n', [[0, 92, 7, 0], [23, 76]])
('ng_d', [[28, 52, 9, 9], [23, 76]])
('Tbs', [[28, 42, 4, 23], [21, 78]])
('Tbr', [[16, 8, 16, 58], [16, 83]])
('xq_T', [[27, 63, 4, 4], [36, 63]])
('gtr', [[36, 8, 0, 56], [29, 70]])
('zar_w', [[0, 0, 0, 100], [40, 60]])
('ng_y', [[25, 58, 16, 0], [7, 92]])
('xw_t', [[50, 28, 0, 21], [28, 71]])
('kz_y', [[27, 72, 0, 0], [18, 81]])
('zar_y', [[21, 63, 15, 0], [28, 71]])
('Tbb', [[0, 54, 31, 13], [7, 92]])
('`m_S', [[32, 40, 3, 23], [25, 75]])
('kky', [[20, 24, 56, 0], [11, 88]])
('Shy', [[29, 58, 5, 5], [42, 57]])
('kkw', [[17, 11, 58, 11], [0, 100]])
('rakb', [[10, 90, 0, 0], [18, 81]])
('kkr', [[90, 0, 10, 0], [0, 100]])
('gaTm', [[14, 64, 0, 21], [42, 57]])
('`s_b', [[20, 15, 40, 25], [15, 85]])
('kwny', [[0, 92, 7, 0], [35, 64]])
('`s_l', [[51, 3, 18, 25], [29, 70]])
('qal_H', [[23, 47, 0, 29], [26, 73]])
('ny_w', [[0, 72, 18, 9], [0, 100]])
('xlm', [[41, 29, 0, 29], [40, 59]])
('!TH', [[18, 0, 18, 63], [0, 100]])
('ny_y', [[30, 30, 40, 0], [23, 76]])
('zm_y', [[9, 72, 18, 0], [38, 61]])
('nS_y', [[18, 56, 25, 0], [2, 97]])
('blS', [[31, 42, 2, 22], [37, 62]])
('nS_w', [[0, 27, 9, 63], [27, 72]])
('Hmbb', [[33, 60, 0, 6], [25, 75]])
('nS_l', [[29, 41, 0, 28], [21, 78]])
('blH', [[10, 42, 0, 47], [29, 70]])
('kany', [[58, 16, 25, 0], [7, 92]])
('dgW_n', [[10, 65, 0, 25], [19, 80]])
('nS_f', [[16, 37, 12, 33], [20, 80]])
('bly', [[23, 53, 17, 4], [41, 58]])
('`x_g', [[29, 45, 0, 25], [50, 50]])
('!mty', [[0, 80, 20, 0], [37, 62]])
('blw', [[10, 15, 10, 63], [45, 55]])
('xym', [[18, 59, 2, 20], [24, 75]])
('lm_`', [[47, 21, 15, 15], [52, 47]])
('bln', [[9, 36, 45, 9], [33, 66]])
('blk', [[64, 28, 7, 0], [20, 80]])
('`x_y', [[50, 7, 14, 28], [6, 93]])
('tat_y', [[19, 61, 19, 0], [37, 62]])
('lmy', [[14, 42, 35, 7], [12, 87]])
('Tlq', [[30, 20, 0, 50], [27, 72]])
('`z_r', [[26, 46, 0, 26], [12, 87]])
('sTm', [[18, 36, 0, 45], [18, 81]])
('dnzz', [[26, 20, 6, 46], [33, 66]])
('lms', [[31, 36, 0, 31], [33, 66]])
('TnTn', [[7, 7, 0, 85], [0, 100]])
('`z_z', [[63, 5, 5, 26], [36, 63]])
('Tl`', [[9, 36, 0, 54], [7, 92]])
('lm`', [[14, 73, 0, 12], [50, 50]])
('`z_m', [[25, 16, 8, 50], [25, 75]])
('Tlm', [[37, 34, 4, 22], [32, 67]])
('zaz_m', [[35, 47, 0, 16], [27, 72]])
('bzHw', [[0, 20, 20, 60], [53, 46]])
('bzHy', [[74, 14, 12, 0], [43, 56]])
('gaf`', [[25, 50, 6, 18], [18, 81]])
('`qmm', [[0, 0, 100, 0], [0, 100]])
('khlw', [[0, 100, 0, 0], [16, 83]])
('xgWT', [[23, 23, 15, 38], [0, 100]])
('gwty', [[52, 11, 17, 17], [11, 88]])
('dnf`', [[6, 80, 0, 13], [31, 68]])
('Tmq', [[58, 16, 0, 25], [33, 66]])
('dgWn', [[9, 61, 4, 23], [18, 81]])
('mrxx', [[0, 83, 16, 0], [25, 75]])
('`nd', [[23, 23, 0, 53], [15, 84]])
('qnTb', [[33, 50, 0, 16], [16, 83]])
('kkWn', [[92, 0, 7, 0], [38, 61]])
('nab_r', [[10, 15, 73, 0], [15, 85]])
('flTy', [[10, 42, 47, 0], [26, 73]])
('flTw', [[0, 43, 37, 18], [31, 68]])
('kbdy', [[52, 4, 36, 8], [29, 70]])
('!Sbb', [[20, 0, 10, 70], [0, 100]])
('Hmy', [[19, 71, 2, 6], [19, 80]])
('Hmw', [[0, 60, 0, 40], [26, 73]])
('Hmq', [[35, 22, 25, 16], [12, 87]])
('rHw', [[26, 38, 3, 30], [22, 77]])
('Hms', [[18, 40, 0, 40], [20, 80]])
('Hmm', [[35, 44, 0, 18], [40, 59]])
('Hmd', [[71, 7, 14, 7], [0, 100]])
('kWny', [[0, 93, 6, 0], [62, 37]])
('flTT', [[0, 60, 40, 0], [25, 75]])
('waTr', [[45, 18, 0, 36], [21, 78]])
('twfr', [[9, 90, 0, 0], [75, 25]])
('qawm', [[20, 70, 10, 0], [30, 70]])
('mrxy', [[4, 85, 9, 0], [23, 76]])
('!ny', [[31, 12, 50, 6], [9, 90]])
('kbrr', [[0, 76, 23, 0], [23, 76]])
('rzn', [[61, 15, 15, 7], [26, 73]])
('!qrb', [[50, 0, 10, 40], [20, 80]])
('kbry', [[0, 71, 28, 0], [5, 94]])
('rzr', [[11, 22, 0, 66], [100, 0]])
('mHx', [[58, 0, 41, 0], [5, 94]])
('Cwy', [[56, 43, 0, 0], [60, 40]])
('tHlw', [[0, 84, 7, 7], [50, 50]])
('nt_n', [[0, 90, 9, 0], [30, 69]])
('wHdd', [[0, 100, 0, 0], [41, 58]])
('tHly', [[0, 91, 8, 0], [14, 85]])
('m`d', [[15, 59, 6, 19], [20, 79]])
('wHdy', [[16, 83, 0, 0], [41, 58]])
('tHll', [[0, 84, 15, 0], [7, 92]])
('wHdw', [[0, 54, 0, 45], [36, 63]])
('db_y', [[28, 52, 14, 4], [26, 73]])
('gWs`', [[6, 66, 6, 20], [25, 75]])
('db_r', [[45, 0, 18, 36], [0, 100]])
('dkkWn', [[66, 33, 0, 0], [72, 27]])
('btk', [[33, 38, 5, 23], [32, 67]])
('db_l', [[30, 70, 0, 0], [50, 50]])
('wd_d', [[25, 40, 0, 34], [41, 58]])
('tHb!', [[20, 20, 10, 50], [9, 90]])
('bl`y', [[36, 54, 9, 0], [18, 81]])
('bq`y', [[86, 0, 13, 0], [41, 58]])
('nas_H', [[11, 41, 5, 41], [16, 83]])
('tlkm', [[0, 50, 10, 40], [0, 100]])
('bq`w', [[0, 10, 40, 50], [50, 50]])
('naq_H', [[20, 50, 10, 20], [38, 61]])
('mrx', [[43, 6, 18, 31], [11, 88]])
('mry', [[52, 21, 21, 4], [22, 77]])
('mrz', [[60, 10, 0, 30], [45, 54]])
('mrt', [[40, 0, 40, 20], [17, 82]])
('mrr', [[35, 34, 1, 28], [29, 70]])
('saly', [[41, 29, 23, 5], [10, 89]])
('lhy', [[18, 54, 27, 0], [16, 83]])
('mr`', [[84, 15, 0, 0], [0, 100]])
('kat_y', [[27, 36, 36, 0], [16, 83]])
('mq_r', [[33, 45, 4, 16], [32, 68]])
('zr_g', [[15, 43, 20, 20], [25, 74]])
('gWanf', [[39, 43, 1, 15], [53, 46]])
('dy!', [[63, 31, 5, 0], [13, 86]])
('xmm', [[21, 42, 0, 35], [23, 76]])
('Cyw', [[9, 9, 81, 0], [0, 100]])
('gWrabt', [[0, 0, 90, 9], [0, 100]])
('xmy', [[44, 22, 22, 11], [14, 85]])
('xmt', [[31, 10, 21, 36], [15, 85]])
('xmw', [[7, 53, 7, 30], [60, 40]])
('dw_n', [[7, 42, 0, 50], [21, 78]])
('wrwr', [[53, 28, 2, 15], [33, 66]])
('Slmy', [[20, 40, 40, 0], [25, 75]])
('ssy', [[27, 47, 20, 4], [13, 86]])
('dyy', [[50, 11, 32, 4], [5, 94]])
('dyw', [[15, 12, 71, 0], [3, 96]])
('dyq', [[28, 19, 52, 0], [4, 95]])
('dyr', [[82, 7, 7, 3], [6, 93]])
('ssm', [[5, 17, 76, 0], [5, 94]])
('dyn', [[53, 7, 30, 7], [7, 92]])
('ssn', [[30, 30, 17, 21], [17, 82]])
('tayy', [[0, 80, 10, 10], [50, 50]])
('nr_y', [[6, 60, 20, 13], [13, 86]])
('dyf', [[20, 40, 40, 0], [14, 85]])
('kxH', [[36, 36, 0, 27], [38, 61]])
('dq_y', [[31, 10, 47, 10], [0, 100]])
('gWan_f', [[39, 43, 1, 15], [53, 46]])
('dq_q', [[7, 23, 15, 53], [15, 84]])
('dq_n', [[10, 0, 70, 20], [0, 100]])
('ds_q', [[50, 40, 0, 10], [20, 80]])
('ds_t', [[4, 57, 28, 9], [19, 80]])
('rms', [[30, 15, 0, 53], [30, 69]])
('snkl', [[39, 32, 2, 26], [39, 60]])
('Tmw', [[0, 0, 0, 100], [0, 100]])
('Tmy', [[31, 34, 3, 31], [16, 83]])
('rmy', [[35, 28, 35, 0], [12, 87]])
('gWsw', [[0, 0, 0, 100], [4, 95]])
('ggWt', [[50, 0, 50, 0], [0, 100]])
('snky', [[0, 30, 69, 0], [20, 80]])
('snkt', [[18, 62, 6, 12], [50, 50]])
('mat_y', [[29, 17, 52, 0], [16, 83]])
('rmm', [[6, 33, 40, 20], [16, 83]])
('gagw', [[0, 0, 0, 100], [36, 63]])
('dk_y', [[40, 50, 10, 0], [10, 90]])
('zrgy', [[20, 20, 60, 0], [30, 69]])
('zr_y', [[11, 48, 34, 5], [20, 79]])
('gagy', [[37, 37, 10, 13], [22, 77]])
('zrgg', [[0, 63, 36, 0], [18, 81]])
('rady', [[0, 40, 60, 0], [0, 100]])
('rgrg', [[23, 53, 0, 23], [40, 60]])
('mat_!', [[38, 38, 11, 11], [33, 66]])
('sam_y', [[33, 33, 33, 0], [28, 71]])
('tg_y', [[48, 18, 18, 15], [23, 76]])
('gWar_t', [[30, 60, 0, 10], [21, 78]])
('gwH', [[54, 36, 0, 9], [30, 69]])
('!w_y', [[7, 15, 38, 38], [6, 93]])
('tg_w', [[0, 0, 0, 100], [10, 90]])
('gwd', [[16, 4, 79, 0], [5, 94]])
('tay_y', [[0, 80, 10, 10], [42, 57]])
('gwl', [[18, 0, 63, 18], [0, 100]])
('dky', [[37, 50, 0, 12], [45, 55]])
('gwt', [[56, 8, 16, 20], [13, 86]])
('gws', [[31, 4, 63, 0], [0, 100]])
('wS`y', [[40, 50, 10, 0], [33, 66]])
('gwy', [[36, 9, 54, 0], [33, 66]])
('tawy', [[6, 43, 43, 6], [27, 72]])
('tag_w', [[0, 0, 0, 100], [10, 90]])
('!mm', [[29, 48, 11, 11], [44, 55]])
('!my', [[27, 63, 9, 0], [22, 77]])
('hbty', [[36, 0, 54, 9], [0, 100]])
('ts!n', [[5, 84, 0, 10], [15, 85]])
('gf_`', [[18, 48, 10, 21], [30, 69]])
('!ms', [[80, 20, 0, 0], [100, 0]])
('!mr', [[36, 27, 27, 9], [8, 91]])
('!mt', [[55, 6, 3, 34], [43, 56]])
('rk_b', [[44, 25, 8, 21], [37, 62]])
('srsr', [[14, 66, 0, 19], [39, 60]])
('lm`y', [[54, 18, 27, 0], [54, 45]])
('mary', [[11, 16, 66, 5], [15, 85]])
('qsb', [[45, 13, 4, 36], [41, 58]])
('kWyw', [[0, 26, 73, 0], [5, 94]])
('msTT', [[0, 88, 11, 0], [44, 55]])
('qsn', [[30, 40, 8, 21], [29, 70]])
('xbxb', [[20, 70, 10, 0], [38, 61]])
('kWyl', [[15, 46, 38, 0], [10, 89]])
('qsy', [[5, 70, 15, 10], [20, 79]])
('!tWn', [[0, 93, 6, 0], [40, 60]])
('Sawd', [[60, 13, 0, 26], [60, 40]])
('mar_y', [[11, 16, 66, 5], [15, 85]])
('wTr', [[44, 16, 2, 36], [27, 72]])
('msTy', [[9, 85, 4, 0], [28, 71]])
('wTy', [[0, 46, 15, 38], [38, 61]])
('drgWH', [[14, 50, 21, 14], [13, 86]])
('Hlww', [[0, 83, 16, 0], [20, 79]])
('bhgw', [[0, 89, 0, 10], [57, 42]])
('Hlwy', [[13, 70, 16, 0], [6, 93]])
('wTn', [[57, 16, 0, 26], [69, 30]])
('nfgg', [[0, 90, 9, 0], [90, 9]])
('gWs_w', [[0, 4, 0, 95], [4, 95]])
('mqr', [[78, 7, 14, 0], [14, 85]])
('nfgy', [[90, 0, 9, 0], [78, 21]])
('qWwm', [[7, 61, 23, 7], [21, 78]])
('gWs_y', [[18, 27, 29, 24], [15, 84]])
('bags', [[34, 34, 17, 13], [34, 65]])
('bCw', [[37, 56, 6, 0], [33, 66]])
('br_k', [[39, 37, 7, 15], [27, 72]])
('tag_y', [[55, 7, 18, 18], [21, 78]])
('Sl_l', [[30, 50, 10, 10], [27, 72]])
('samy', [[33, 33, 33, 0], [28, 71]])
('gz_!', [[0, 69, 30, 0], [6, 93]])
('Sl_m', [[24, 51, 6, 17], [29, 70]])
('dngg', [[18, 54, 27, 0], [18, 81]])
('SgWry', [[40, 0, 53, 6], [0, 100]])
('qnSl', [[53, 26, 3, 15], [34, 65]])
('SgWrr', [[0, 0, 100, 0], [0, 100]])
('Hnk', [[29, 62, 3, 3], [55, 44]])
('Hnn', [[18, 36, 18, 27], [15, 84]])
('Hnq', [[8, 52, 4, 36], [12, 88]])
('Hny', [[30, 20, 50, 0], [6, 93]])
('zbq`', [[50, 0, 50, 0], [14, 85]])
('dar_g', [[15, 57, 10, 15], [36, 64]])
('xgry', [[18, 59, 22, 0], [29, 70]])
('xgrr', [[0, 92, 7, 0], [34, 65]])
('gd_l', [[40, 32, 15, 11], [35, 64]])
('gd_n', [[45, 27, 27, 0], [8, 91]])
('gz_f', [[69, 7, 15, 7], [46, 53]])
('Hdnt', [[100, 0, 0, 0], [0, 100]])
('rm_y', [[10, 50, 40, 0], [8, 91]])
('br_y', [[26, 51, 16, 5], [21, 78]])
('rm_s', [[21, 42, 0, 36], [42, 57]])
('sw_y', [[22, 44, 33, 0], [26, 73]])
('gdw', [[0, 31, 10, 57], [45, 54]])
('CfCf', [[22, 66, 0, 11], [22, 77]])
('gdy', [[11, 64, 19, 4], [20, 80]])
('!g_m', [[20, 58, 0, 20], [29, 70]])
('gdd', [[0, 94, 0, 5], [52, 47]])
('br_t', [[0, 92, 7, 0], [12, 87]])
('mrSy', [[10, 60, 30, 0], [16, 83]])
('wd!y', [[70, 20, 10, 0], [25, 75]])
('gdl', [[44, 36, 6, 12], [40, 59]])
('gdn', [[50, 30, 20, 0], [18, 81]])
('sw_d', [[33, 33, 0, 33], [33, 66]])
('sbny', [[75, 12, 12, 0], [0, 100]])
('hr_f', [[23, 35, 5, 35], [27, 72]])
('mmS!', [[0, 90, 10, 0], [50, 50]])
('wyn', [[0, 30, 50, 20], [0, 100]])
('safr', [[20, 33, 0, 46], [29, 70]])
('sbnt', [[100, 0, 0, 0], [0, 100]])
('sw_T', [[38, 46, 0, 15], [33, 66]])
('!rnb', [[20, 50, 10, 20], [0, 100]])
('sm_y', [[34, 41, 17, 6], [37, 62]])
('br_s', [[38, 7, 23, 30], [15, 84]])
('sk_f', [[28, 52, 6, 12], [40, 59]])
('sm_w', [[0, 12, 0, 87], [38, 61]])
('baz_H', [[16, 33, 0, 50], [13, 86]])
('lblb', [[22, 63, 0, 13], [22, 77]])
('!k_l', [[36, 27, 9, 27], [25, 75]])
('sl`y', [[50, 40, 10, 0], [23, 76]])
('!gmm', [[0, 100, 0, 0], [50, 50]])
('rq_q', [[76, 5, 5, 11], [44, 55]])
('zant', [[0, 20, 80, 0], [20, 80]])
('`TT', [[25, 60, 0, 15], [45, 55]])
('sw_!', [[34, 40, 0, 26], [40, 59]])
('zayd', [[33, 52, 13, 0], [28, 71]])
('zanw', [[0, 0, 0, 100], [27, 72]])
('dnqWr', [[40, 40, 6, 13], [47, 52]])
('gwsy', [[25, 3, 37, 33], [8, 91]])
('zlf', [[35, 57, 0, 7], [26, 73]])
('gm_g', [[0, 72, 27, 0], [27, 72]])
