2654	2483	አኮሳተረ	ኮሰተረ	5	m	1	0	FOUR_3													
2655	2499	አወላመመ	ወለመመ	5	*	1	0	FOUR_7													
2656	2501	አወላከፈ	ወለከፈ	5	m	1	0	FOUR_1													
2657	2504	አወላገመ	ወለገመ	5	m	0	0	FOUR_1													
2658	2505	አወላገደ	ወለገደ	5	m	1	0	FOUR_1													
2659	2515	አወሳወሰ	ወሰወሰ	5	m	1	0	FOUR_4													
2660	2113	አወሸናገረ	ሸነገረ	5	*	1	0	FOUR_1													
2661	2519	አወሻገረ	ወሸገረ	5	m	1	0	FOUR_1													
2662	2522	አወናበደ	ወነበደ	5	m	1	0	FOUR_1													
2663	2523	አወናከረ	ወነከረ	5	*	1	0	FOUR_1													
2664	2524	አወናወነ	ወነወነ	5	*	1	0	FOUR_4													
2665	2526	አወናጨፈ	ወነጨፈ	5	m	1	0	FOUR_1													
2666	2527	አወናፈለ	ወነፈለ	5	*	1	0	FOUR_1													
2667	2529	አወዛወዘ	ወዘወዘ	5	m	1	0	FOUR_4													
2668	2550	አዘባነነ	ዘበነነ	5	*	1	0	FOUR_7													
2669	2557	አዘናዘነ	ዘነዘነ	5	m	1	0	FOUR_4													
2670	2580	አደላደለ	ደለደለ	5	m	1	0	FOUR_4													
2671	2589	አደራደረ	ደረደረ	5	m	1	0	FOUR_4													
2672	2604	አደባደበ	ደበደበ	5	m	1	0	FOUR_4													
2673	2610	አደናቀፈ	ደነቀፈ	5	*	1	0	FOUR_1													
2674	2612	አደናቆረ	ደነቆረ	5	m	1	0	FOUR_12													
2675	2614	አደናበረ	ደነበረ	5	*	1	0	FOUR_1													
2676	2619	አደናከረ	ደነከረ	5	*	1	0	FOUR_1													
2677	2622	አደናገረ	ደነገረ	5	*	1	0	FOUR_1													
2678	2627	አደናጎረ	ደነጎረ	5	m	1	0	FOUR_12													
2679	2657	አገላበጠ	ገለበጠ	5	m	1	0	FOUR_1													
2680	2669	አገላገለ	ገላገለ	5	m	1	0	FOUR_5													
2681	2670	አገማሸረ	ገመሸረ	5	*	1	0	FOUR_1													
2682	2689	አገባደደ	ገበደደ	5	*	1	0	FOUR_7													
2683	2696	አገናዘበ	ገነዘበ	5	*	1	0	FOUR_1													
2684	2730	አጎራበተ	ጎረበተ	5	*	1	0	FOUR_3													
2685	2751	አጎናዘለ	ጎነዘለ	5	*	1	0	FOUR_3													
2686	2758	አጎናፀፈ	ጎነፀፈ	5	*	1	0	FOUR_3													
2687	2775	አጠማዘዘ	ጠመዘዘ	5	m	1	0	FOUR_7													
2688	2780	አጠራቀመ	ጠረቀመ	5	*	1	0	FOUR_1													
2689	2787	አጠራጠረ	ጠረጠረ	5	m	1	0	FOUR_4													
2690	2793	አጠቃለለ	ጠቀለለ	5	m	1	0	FOUR_7													
2691	2802	አጠናቀረ	ጠነቀረ	5	*	1	0	FOUR_1													
2692	2803	አጠናቀቀ	ጠነቀቀ	5	m	1	0	FOUR_7													
2693	2805	አጠናበረ	ጠነበረ	5	*	1	0	FOUR_1													
2694	2806	አጠናበሰ	ጠነበሰ	5	m	1	0	FOUR_1													
2695	2809	አጠናከረ	ጠነከረ	5	m	1	0	FOUR_1													
2696	2812	አጠናገረ	ጠነገረ	5	*	1	0	FOUR_1													
2697	2830	አጨማለቀ	ጨመለቀ	5	*	1	0	FOUR_1													
2699	2832	አጨማደደ	ጨመደደ	5	m	1	0	FOUR_7													
2700	2835	አጨራመመ	ጨረመመ	5	*	1	0	FOUR_7													
2701	2836	አጨራመተ	ጨረመተ	5	*	1	0	FOUR_1													
2702	2844	አጨቃጨቀ	ጨቀጨቀ	5	m	1	0	FOUR_4													
2703	2850	አጨናበሰ	ጨነበሰ	5	*	1	0	FOUR_1													
2704	2852	አጨናገፈ	ጨነገፈ	5	m	1	0	FOUR_1													
2705	2853	አጨናጎለ	ጨነጎለ	5	*	1	0	FOUR_12													
2706	2854	አጨናፈረ	ጨነፈረ	5	*	1	0	FOUR_1													
2707	2862	አፈላሰፈ	ፈለሰፈ	5	m	1	0	FOUR_11													
2708	2866	አፈራቀቀ	ፈረቀቀ	5	m	1	0	FOUR_7													
2709	2871	አፈራገጠ	ፈረገጠ	5	*	1	0	FOUR_1													
2710	2883	አፈናቀለ	ፈነቀለ	5	m	1	0	FOUR_1													
2711	2893	አፈናጠረ	ፈነጠረ	5	*	1	0	FOUR_1													
2712	2894	አፈናጠቀ	ፈነጠቀ	5	m	1	0	FOUR_1													
2713	2896	አፈናጠጠ	ፈነጠጠ	5	*	1	0	FOUR_7													
2714	2897	አፈናፈነ	ፈነፈነ	5	*	1	0	FOUR_4													
2715	1358	አነባበረ	ነበረበረ	5	*	1	0	FIVE_1													
2716	2102	አኩነሰነሰ	ኮነሰነሰ	5	*	1	0	FIVE_2													
2717	2165	አወሳሰበ	ወሰበሰበ	5	*	1	0	FIVE_1													
2718	2809	አጉረመረመ	ጎረመረመ	5	*	1	0	FIVE_2													
